Time;"S(0l)";"S(l/2)";"S(0l)An";"S(l/2)An";
7,39155e-06;0;0;0;0;
7,40067e-06;0;0;0;0;
7,40978e-06;0;0;0;0;
7,4189e-06;0;0;0;0;
7,42801e-06;0;0;0;0;
7,43712e-06;0;0;0;0;
7,44624e-06;0;0;0;0;
7,45535e-06;0;0;0;0;
7,46447e-06;0;0;0;0;
7,47358e-06;0;0;0;0;
7,4827e-06;0;0;0;0;
7,49181e-06;0;0;0;0;
7,50092e-06;0;0;0;0;
7,51004e-06;0;0;0;0;
7,51915e-06;0;0;0;0;
7,52827e-06;0;0;0;0;
7,53738e-06;0;0;0;0;
7,54649e-06;0;0;0;0;
7,55561e-06;0;0;0;0;
7,56472e-06;0;0;0;0;
7,57384e-06;0;0;0;0;
7,58295e-06;0;0;0;0;
7,59206e-06;0;0;0;0;
7,60118e-06;0;0;0;0;
7,61029e-06;0;0;0;0;
7,61941e-06;0;0;0;0;
7,62852e-06;0;0;0;0;
7,63764e-06;0;0;0;0;
7,64675e-06;0;0;0;0;
7,65586e-06;0;0;0;0;
7,66498e-06;0;0;0;0;
7,67409e-06;0;0;0;0;
7,68321e-06;0;0;0;0;
7,69232e-06;0;0;0;0;
7,70143e-06;0;0;0;0;
7,71055e-06;0;0;0;0;
7,71966e-06;0;0;0;0;
7,72878e-06;0;0;0;0;
7,73789e-06;0;0;0;0;
7,747e-06;0;0;0;0;
7,75612e-06;0;0;0;0;
7,76523e-06;0;0;0;0;
7,77435e-06;0;0;0;0;
7,78346e-06;0;0;0;0;
7,79258e-06;0;0;0;0;
7,80169e-06;0;0;0;0;
7,8108e-06;0;0;0;0;
7,81992e-06;0;0;0;0;
7,82903e-06;0;0;0;0;
7,83815e-06;0;0;0;0;
7,84726e-06;0;0;0;0;
7,85637e-06;0;0;0;0;
7,86549e-06;0;0;0;0;
7,8746e-06;0;0;0;0;
7,88372e-06;0;0;0;0;
7,89283e-06;0;0;0;0;
7,90194e-06;0;0;0;0;
7,91106e-06;0;0;0;0;
7,92017e-06;0;0;0;0;
7,92929e-06;0;0;0;0;
7,9384e-06;0;0;0;0;
7,94752e-06;0;0;0;0;
7,95663e-06;0;0;0;0;
7,96574e-06;0;0;0;0;
7,97486e-06;0;0;0;0;
7,98397e-06;0;0;0;0;
7,99309e-06;0;0;0;0;
8,0022e-06;0;0;0;0;
8,01131e-06;0;0;0;0;
8,02043e-06;0;0;0;0;
8,02954e-06;0;0;0;0;
8,03866e-06;0;0;0;0;
8,04777e-06;0;0;0;0;
8,05689e-06;0;0;0;0;
8,066e-06;0;0;0;0;
8,07511e-06;0;0;0;0;
8,08423e-06;0;0;0;0;
8,09334e-06;0;0;0;0;
8,10246e-06;0;0;0;0;
8,11157e-06;0;0;0;0;
8,12068e-06;0;0;0;0;
8,1298e-06;0;0;0;0;
8,13891e-06;0;0;0;0;
8,14803e-06;0;0;0;0;
8,15714e-06;0;0;0;0;
8,16625e-06;0;0;0;0;
8,17537e-06;0;0;0;0;
8,18448e-06;0;0;0;0;
8,1936e-06;0;0;0;0;
8,20271e-06;0;0;0;0;
8,21183e-06;0;0;0;0;
8,22094e-06;0;0;0;0;
8,23005e-06;0;0;0;0;
8,23917e-06;0;0;0;0;
8,24828e-06;0;0;0;0;
8,2574e-06;0;0;0;0;
8,26651e-06;0;0;0;0;
8,27562e-06;0;0;0;0;
8,28474e-06;0;0;0;0;
8,29385e-06;0;0;0;0;
8,30297e-06;0;0;0;0;
8,31208e-06;0;0;0;0;
8,32119e-06;0;0;0;0;
8,33031e-06;0;0;0;0;
8,33942e-06;0;0;0;0;
8,34854e-06;0;0;0;0;
8,35765e-06;0;0;0;0;
8,36677e-06;0;0;0;0;
8,37588e-06;0;0;0;0;
8,38499e-06;0;0;0;0;
8,39411e-06;0;0;0;0;
8,40322e-06;0;0;0;0;
8,41234e-06;0;0;0;0;
8,42145e-06;0;0;0;0;
8,43056e-06;0;0;0;0;
8,43968e-06;0;0;0;0;
8,44879e-06;0;0;0;0;
8,45791e-06;0;0;0;0;
8,46702e-06;0;0;0;0;
8,47613e-06;0;0;0;0;
8,48525e-06;0;0;0;0;
8,49436e-06;0;0;0;0;
8,50348e-06;0;0;0;0;
8,51259e-06;0;0;0;0;
8,52171e-06;0;0;0;0;
8,53082e-06;0;0;0;0;
8,53993e-06;0;0;0;0;
8,54905e-06;0;0;0;0;
8,55816e-06;0;0;0;0;
8,56728e-06;0;0;0;0;
8,57639e-06;0;0;0;0;
8,5855e-06;0;0;0;0;
8,59462e-06;0;0;0;0;
8,60373e-06;0;0;0;0;
8,61285e-06;0;0;0;0;
8,62196e-06;0;0;0;0;
8,63107e-06;0;0;0;0;
8,64019e-06;0;0;0;0;
8,6493e-06;0;0;0;0;
8,65842e-06;0;0;0;0;
8,66753e-06;0;0;0;0;
8,67665e-06;0;0;0;0;
8,68576e-06;0;0;0;0;
8,69487e-06;0;0;0;0;
8,70399e-06;0;0;0;0;
8,7131e-06;0;0;0;0;
8,72222e-06;0;0;0;0;
8,73133e-06;0;0;0;0;
8,74044e-06;0;0;0;0;
8,74956e-06;0;0;0;0;
8,75867e-06;0;0;0;0;
8,76779e-06;0;0;0;0;
8,7769e-06;0;0;0;0;
8,78601e-06;0;0;0;0;
8,79513e-06;0;0;0;0;
8,80424e-06;0;0;0;0;
8,81336e-06;0;0;0;0;
8,82247e-06;0;0;0;0;
8,83159e-06;0;0;0;0;
8,8407e-06;0;0;0;0;
8,84981e-06;0;0;0;0;
8,85893e-06;0;0;0;0;
8,86804e-06;0;0;0;0;
8,87716e-06;0;0;0;0;
8,88627e-06;0;0;0;0;
8,89538e-06;0;0;0;0;
8,9045e-06;0;0;0;0;
8,91361e-06;0;0;0;0;
8,92273e-06;0;0;0;0;
8,93184e-06;0;0;0;0;
8,94096e-06;0;0;0;0;
8,95007e-06;0;0;0;0;
8,95918e-06;0;0;0;0;
8,9683e-06;0;0;0;0;
8,97741e-06;0;0;0;0;
8,98653e-06;0;0;0;0;
8,99564e-06;0;0;0;0;
9,00475e-06;0;0;0;0;
9,01387e-06;0;0;0;0;
9,02298e-06;0;0;0;0;
9,0321e-06;0;0;0;0;
9,04121e-06;0;0;0;0;
9,05032e-06;0;0;0;0;
9,05944e-06;0;0;0;0;
9,06855e-06;0;0;0;0;
9,07767e-06;0;0;0;0;
9,08678e-06;0;0;0;0;
9,0959e-06;0;0;0;0;
9,10501e-06;0;0;0;0;
9,11412e-06;0;0;0;0;
9,12324e-06;0;0;0;0;
9,13235e-06;0;0;0;0;
9,14147e-06;0;0;0;0;
9,15058e-06;0;0;0;0;
9,15969e-06;0;0;0;0;
9,16881e-06;0;0;0;0;
9,17792e-06;0;0;0;0;
9,18704e-06;0;0;0;0;
9,19615e-06;0;0;0;0;
9,20526e-06;0;0;0;0;
9,21438e-06;0;0;0;0;
9,22349e-06;0;0;0;0;
9,23261e-06;0;0;0;0;
9,24172e-06;0;0;0;0;
9,25084e-06;0;0;0;0;
9,25995e-06;0;0;0;0;
9,26906e-06;0;0;0;0;
9,27818e-06;0;0;0;0;
9,28729e-06;0;0;0;0;
9,29641e-06;0;0;0;0;
9,30552e-06;0;0;0;0;
9,31463e-06;0;0;0;0;
9,32375e-06;0;0;0;0;
9,33286e-06;0;0;0;0;
9,34198e-06;0;0;0;0;
9,35109e-06;0;0;0;0;
9,3602e-06;0;0;0;0;
9,36932e-06;0;0;0;0;
9,37843e-06;0;0;0;0;
9,38755e-06;0;0;0;0;
9,39666e-06;0;0;0;0;
9,40578e-06;0;0;0;0;
9,41489e-06;0;0;0;0;
9,424e-06;0;0;0;0;
9,43312e-06;0;0;0;0;
9,44223e-06;0;0;0;0;
9,45135e-06;0;0;0;0;
9,46046e-06;0;0;0;0;
9,46957e-06;0;0;0;0;
9,47869e-06;0;0;0;0;
9,4878e-06;0;0;0;0;
9,49692e-06;0;0;0;0;
9,50603e-06;0;0;0;0;
9,51514e-06;0;0;0;0;
9,52426e-06;0;0;0;0;
9,53337e-06;0;0;0;0;
9,54249e-06;0;0;0;0;
9,5516e-06;0;0;0;0;
9,56072e-06;0;0;0;0;
9,56983e-06;0;0;0;0;
9,57894e-06;0;0;0;0;
9,58806e-06;0;0;0;0;
9,59717e-06;0;0;0;0;
9,60629e-06;0;0;0;0;
9,6154e-06;0;0;0;0;
9,62451e-06;0;0;0;0;
9,63363e-06;0;0;0;0;
9,64274e-06;0;0;0;0;
9,65186e-06;0;0;0;0;
9,66097e-06;0;0;0;0;
9,67008e-06;0;0;0;0;
9,6792e-06;0;0;0;0;
9,68831e-06;0;0;0;0;
9,69743e-06;0;0;0;0;
9,70654e-06;0;0;0;0;
9,71566e-06;0;0;0;0;
9,72477e-06;0;0;0;0;
9,73388e-06;0;0;0;0;
9,743e-06;0;0;0;0;
9,75211e-06;0;0;0;0;
9,76123e-06;0;0;0;0;
9,77034e-06;0;0;0;0;
9,77945e-06;0;0;0;0;
9,78857e-06;0;0;0;0;
9,79768e-06;0;0;0;0;
9,8068e-06;0;0;0;0;
9,81591e-06;0;0;0;0;
9,82503e-06;0;0;0;0;
9,83414e-06;0;0;0;0;
9,84325e-06;0;0;0;0;
9,85237e-06;0;0;0;0;
9,86148e-06;0;0;0;0;
9,8706e-06;0;0;0;0;
9,87971e-06;0;0;0;0;
9,88882e-06;0;0;0;0;
9,89794e-06;0;0;0;0;
9,90705e-06;0;0;0;0;
9,91617e-06;0;0;0;0;
9,92528e-06;0;0;0;0;
9,93439e-06;0;0;0;0;
9,94351e-06;0;0;0;0;
9,95262e-06;0;0;0;0;
9,96174e-06;0;0;0;0;
9,97085e-06;0;0;0;0;
9,97997e-06;0;0;0;0;
9,98908e-06;0;0;0;0;
9,99819e-06;0;0;0;0;
1,00073e-05;0;0;0;0;
1,00164e-05;0;0;0;0;
1,00255e-05;0;0;0;0;
1,00346e-05;0;0;0;0;
1,00438e-05;0;0;0;0;
1,00529e-05;0;0;0;0;
1,0062e-05;0;0;0;0;
1,00711e-05;0;0;0;0;
1,00802e-05;0;0;0;0;
1,00893e-05;0;0;0;0;
1,00984e-05;0;0;0;0;
1,01076e-05;0;0;0;0;
1,01167e-05;0;0;0;0;
1,01258e-05;0;0;0;0;
1,01349e-05;0;0;0;0;
1,0144e-05;0;0;0;0;
1,01531e-05;0;0;0;0;
1,01622e-05;0;0;0;0;
1,01714e-05;0;0;0;0;
1,01805e-05;0;0;0;0;
1,01896e-05;0;0;0;0;
1,01987e-05;0;0;0;0;
1,02078e-05;0;0;0;0;
1,02169e-05;0;0;0;0;
1,0226e-05;0;0;0;0;
1,02352e-05;0;0;0;0;
1,02443e-05;0;0;0;0;
1,02534e-05;0;0;0;0;
1,02625e-05;0;0;0;0;
1,02716e-05;0;0;0;0;
1,02807e-05;0;0;0;0;
1,02898e-05;0;0;0;0;
1,0299e-05;0;0;0;0;
1,03081e-05;0;0;0;0;
1,03172e-05;0;0;0;0;
1,03263e-05;0;0;0;0;
1,03354e-05;0;0;0;0;
1,03445e-05;0;0;0;0;
1,03536e-05;0;0;0;0;
1,03628e-05;0;0;0;0;
1,03719e-05;0;0;0;0;
1,0381e-05;0;0;0;0;
1,03901e-05;0;0;0;0;
1,03992e-05;0;0;0;0;
1,04083e-05;0;0;0;0;
1,04174e-05;0;0;0;0;
1,04266e-05;0;0;0;0;
1,04357e-05;0;0;0;0;
1,04448e-05;0;0;0;0;
1,04539e-05;0;0;0;0;
1,0463e-05;0;0;0;0;
1,04721e-05;0;0;0;0;
1,04812e-05;0;0;0;0;
1,04904e-05;0;0;0;0;
1,04995e-05;0;0;0;0;
1,05086e-05;0;0;0;0;
1,05177e-05;0;0;0;0;
1,05268e-05;0;0;0;0;
1,05359e-05;0;0;0;0;
1,0545e-05;0;0;0;0;
1,05542e-05;0;0;0;0;
1,05633e-05;0;0;0;0;
1,05724e-05;0;0;0;0;
1,05815e-05;0;0;0;0;
1,05906e-05;0;0;0;0;
1,05997e-05;0;0;0;0;
1,06088e-05;0;0;0;0;
1,0618e-05;0;0;0;0;
1,06271e-05;0;0;0;0;
1,06362e-05;0;0;0;0;
1,06453e-05;0;0;0;0;
1,06544e-05;0;0;0;0;
1,06635e-05;0;0;0;0;
1,06726e-05;0;0;0;0;
1,06818e-05;0;0;0;0;
1,06909e-05;0;0;0;0;
1,07e-05;0;0;0;0;
1,07091e-05;0;0;0;0;
1,07182e-05;0;0;0;0;
1,07273e-05;0;0;0;0;
1,07364e-05;0;0;0;0;
1,07456e-05;0;0;0;0;
1,07547e-05;0;0;0;0;
1,07638e-05;0;0;0;0;
1,07729e-05;0;0;0;0;
1,0782e-05;0;0;0;0;
1,07911e-05;0;0;0;0;
1,08002e-05;0;0;0;0;
1,08094e-05;0;0;0;0;
1,08185e-05;0;0;0;0;
1,08276e-05;0;0;0;0;
1,08367e-05;0;0;0;0;
1,08458e-05;0;0;0;0;
1,08549e-05;0;0;0;0;
1,0864e-05;0;0;0;0;
1,08731e-05;0;0;0;0;
1,08823e-05;0;0;0;0;
1,08914e-05;0;0;0;0;
1,09005e-05;0;0;0;0;
1,09096e-05;0;0;0;0;
1,09187e-05;0;0;0;0;
1,09278e-05;0;0;0;0;
1,09369e-05;0;0;0;0;
1,09461e-05;0;0;0;0;
1,09552e-05;0;0;0;0;
1,09643e-05;0;0;0;0;
1,09734e-05;0;0;0;0;
1,09825e-05;0;0;0;0;
1,09916e-05;0;0;0;0;
1,10007e-05;0;0;0;0;
1,10099e-05;0;0;0;0;
1,1019e-05;0;0;0;0;
1,10281e-05;0;0;0;0;
1,10372e-05;0;0;0;0;
1,10463e-05;0;0;0;0;
1,10554e-05;0;0;0;0;
1,10645e-05;0;0;0;0;
1,10737e-05;0;0;0;0;
1,10828e-05;0;0;0;0;
1,10919e-05;0;0;0;0;
1,1101e-05;0;0;0;0;
1,11101e-05;0;0;0;0;
1,11192e-05;0;0;0;0;
1,11283e-05;0;0;0;0;
1,11375e-05;0;0;0;0;
1,11466e-05;0;0;0;0;
1,11557e-05;0;0;0;0;
1,11648e-05;0;0;0;0;
1,11739e-05;0;0;0;0;
1,1183e-05;0;0;0;0;
1,11921e-05;0;0;0;0;
1,12013e-05;0;0;0;0;
1,12104e-05;0;0;0;0;
1,12195e-05;0;0;0;0;
1,12286e-05;0;0;0;0;
1,12377e-05;0;0;0;0;
1,12468e-05;0;0;0;0;
1,12559e-05;0;0;0;0;
1,12651e-05;0;0;0;0;
1,12742e-05;0;0;0;0;
1,12833e-05;0;0;0;0;
1,12924e-05;0;0;0;0;
1,13015e-05;0;0;0;0;
1,13106e-05;0;0;0;0;
1,13197e-05;0;0;0;0;
1,13289e-05;0;0;0;0;
1,1338e-05;0;0;0;0;
1,13471e-05;0;0;0;0;
1,13562e-05;0;0;0;0;
1,13653e-05;0;0;0;0;
1,13744e-05;0;0;0;0;
1,13835e-05;0;0;0;0;
1,13927e-05;0;0;0;0;
1,14018e-05;0;0;0;0;
1,14109e-05;0;0;0;0;
1,142e-05;0;0;0;0;
1,14291e-05;0;0;0;0;
1,14382e-05;0;0;0;0;
1,14473e-05;0;0;0;0;
1,14565e-05;0;0;0;0;
1,14656e-05;0;0;0;0;
1,14747e-05;0;0;0;0;
1,14838e-05;0;0;0;0;
1,14929e-05;0;0;0;0;
1,1502e-05;0;0;0;0;
1,15111e-05;0;0;0;0;
1,15203e-05;0;0;0;0;
1,15294e-05;0;0;0;0;
1,15385e-05;0;0;0;0;
1,15476e-05;0;0;0;0;
1,15567e-05;0;0;0;0;
1,15658e-05;0;0;0;0;
1,15749e-05;0;0;0;0;
1,15841e-05;0;0;0;0;
1,15932e-05;0;0;0;0;
1,16023e-05;0;0;0;0;
1,16114e-05;0;0;0;0;
1,16205e-05;0;0;0;0;
1,16296e-05;0;0;0;0;
1,16387e-05;0;0;0;0;
1,16478e-05;0;0;0;0;
1,1657e-05;0;0;0;0;
1,16661e-05;0;0;0;0;
1,16752e-05;0;0;0;0;
1,16843e-05;0;0;0;0;
1,16934e-05;0;0;0;0;
1,17025e-05;0;0;0;0;
1,17116e-05;0;0;0;0;
1,17208e-05;0;0;0;0;
1,17299e-05;0;0;0;0;
1,1739e-05;0;0;0;0;
1,17481e-05;0;0;0;0;
1,17572e-05;0;0;0;0;
1,17663e-05;0;0;0;0;
1,17754e-05;0;0;0;0;
1,17846e-05;0;0;0;0;
1,17937e-05;0;0;0;0;
1,18028e-05;0;0;0;0;
1,18119e-05;0;0;0;0;
1,1821e-05;0;0;0;0;
1,18301e-05;0;0;0;0;
1,18392e-05;0;0;0;0;
1,18484e-05;0;0;0;0;
1,18575e-05;0;0;0;0;
1,18666e-05;0;0;0;0;
1,18757e-05;0;0;0;0;
1,18848e-05;0;0;0;0;
1,18939e-05;0;0;0;0;
1,1903e-05;0;0;0;0;
1,19122e-05;0;0;0;0;
1,19213e-05;0;0;0;0;
1,19304e-05;0;0;0;0;
1,19395e-05;0;0;0;0;
1,19486e-05;0;0;0;0;
1,19577e-05;0;0;0;0;
1,19668e-05;0;0;0;0;
1,1976e-05;0;0;0;0;
1,19851e-05;0;0;0;0;
1,19942e-05;0;0;0;0;
1,20033e-05;0;0;0;0;
1,20124e-05;0;0;0;0;
1,20215e-05;0;0;0;0;
1,20306e-05;0;0;0;0;
1,20398e-05;0;0;0;0;
1,20489e-05;0;0;0;0;
1,2058e-05;0;0;0;0;
1,20671e-05;0;0;0;0;
1,20762e-05;0;0;0;0;
1,20853e-05;0;0;0;0;
1,20944e-05;0;0;0;0;
1,21036e-05;0;0;0;0;
1,21127e-05;0;0;0;0;
1,21218e-05;0;0;0;0;
1,21309e-05;0;0;0;0;
1,214e-05;0;0;0;0;
1,21491e-05;0;0;0;0;
1,21582e-05;0;0;0;0;
1,21674e-05;0;0;0;0;
1,21765e-05;0;0;0;0;
1,21856e-05;0;0;0;0;
1,21947e-05;0;0;0;0;
1,22038e-05;0;0;0;0;
1,22129e-05;0;0;0;0;
1,2222e-05;0;0;0;0;
1,22312e-05;0;0;0;0;
1,22403e-05;0;0;0;0;
1,22494e-05;0;0;0;0;
1,22585e-05;0;0;0;0;
1,22676e-05;0;0;0;0;
1,22767e-05;0;0;0;0;
1,22858e-05;0;0;0;0;
1,2295e-05;0;0;0;0;
1,23041e-05;0;0;0;0;
1,23132e-05;0;0;0;0;
1,23223e-05;0;0;0;0;
1,23314e-05;0;0;0;0;
1,23405e-05;0;0;0;0;
1,23496e-05;0;0;0;0;
1,23588e-05;0;0;0;0;
1,23679e-05;0;0;0;0;
1,2377e-05;0;0;0;0;
1,23861e-05;0;0;0;0;
1,23952e-05;0;0;0;0;
1,24043e-05;0;0;0;0;
1,24134e-05;0;0;0;0;
1,24226e-05;0;0;0;0;
1,24317e-05;0;0;0;0;
1,24408e-05;0;0;0;0;
1,24499e-05;0;0;0;0;
1,2459e-05;0;0;0;0;
1,24681e-05;0;0;0;0;
1,24772e-05;0;0;0;0;
1,24863e-05;0;0;0;0;
1,24955e-05;0;0;0;0;
1,25046e-05;0;0;0;0;
1,25137e-05;0;0;0;0;
1,25228e-05;0;0;0;0;
1,25319e-05;0;0;0;0;
1,2541e-05;0;0;0;0;
1,25501e-05;0;0;0;0;
1,25593e-05;0;0;0;0;
1,25684e-05;0;0;0;0;
1,25775e-05;0;0;0;0;
1,25866e-05;0;0;0;0;
1,25957e-05;0;0;0;0;
1,26048e-05;0;0;0;0;
1,26139e-05;0;0;0;0;
1,26231e-05;0;0;0;0;
1,26322e-05;0;0;0;0;
1,26413e-05;0;0;0;0;
1,26504e-05;0;0;0;0;
1,26595e-05;0;0;0;0;
1,26686e-05;0;0;0;0;
1,26777e-05;0;0;0;0;
1,26869e-05;0;0;0;0;
1,2696e-05;0;0;0;0;
1,27051e-05;0;0;0;0;
1,27142e-05;0;0;0;0;
1,27233e-05;0;0;0;0;
1,27324e-05;0;0;0;0;
1,27415e-05;0;0;0;0;
1,27507e-05;0;0;0;0;
1,27598e-05;0;0;0;0;
1,27689e-05;0;0;0;0;
1,2778e-05;0;0;0;0;
1,27871e-05;0;0;0;0;
1,27962e-05;0;0;0;0;
1,28053e-05;0;0;0;0;
1,28145e-05;0;0;0;0;
1,28236e-05;0;0;0;0;
1,28327e-05;0;0;0;0;
1,28418e-05;0;0;0;0;
1,28509e-05;0;0;0;0;
1,286e-05;0;0;0;0;
1,28691e-05;0;0;0;0;
1,28783e-05;0;0;0;0;
1,28874e-05;0;0;0;0;
1,28965e-05;0;0;0;0;
1,29056e-05;0;0;0;0;
1,29147e-05;0;0;0;0;
1,29238e-05;0;0;0;0;
1,29329e-05;0;0;0;0;
1,29421e-05;0;0;0;0;
1,29512e-05;0;0;0;0;
1,29603e-05;0;0;0;0;
1,29694e-05;0;0;0;0;
1,29785e-05;0;0;0;0;
1,29876e-05;0;0;0;0;
1,29967e-05;0;0;0;0;
1,30059e-05;0;0;0;0;
1,3015e-05;0;0;0;0;
1,30241e-05;0;0;0;0;
1,30332e-05;0;0;0;0;
1,30423e-05;0;0;0;0;
1,30514e-05;0;0;0;0;
1,30605e-05;0;0;0;0;
1,30697e-05;0;0;0;0;
1,30788e-05;0;0;0;0;
1,30879e-05;0;0;0;0;
1,3097e-05;0;0;0;0;
1,31061e-05;0;0;0;0;
1,31152e-05;0;0;0;0;
1,31243e-05;0;0;0;0;
1,31335e-05;0;0;0;0;
1,31426e-05;0;0;0;0;
1,31517e-05;0;0;0;0;
1,31608e-05;0;0;0;0;
1,31699e-05;0;0;0;0;
1,3179e-05;0;0;0;0;
1,31881e-05;0;0;0;0;
1,31973e-05;0;0;0;0;
1,32064e-05;0;0;0;0;
1,32155e-05;0;0;0;0;
1,32246e-05;0;0;0;0;
1,32337e-05;0;0;0;0;
1,32428e-05;0;0;0;0;
1,32519e-05;0;0;0;0;
1,3261e-05;0;0;0;0;
1,32702e-05;0;0;0;0;
1,32793e-05;0;0;0;0;
1,32884e-05;0;0;0;0;
1,32975e-05;0;0;0;0;
1,33066e-05;0;0;0;0;
1,33157e-05;0;0;0;0;
1,33248e-05;0;0;0;0;
1,3334e-05;0;0;0;0;
1,33431e-05;0;0;0;0;
1,33522e-05;0;0;0;0;
1,33613e-05;0;0;0;0;
1,33704e-05;0;0;0;0;
1,33795e-05;0;0;0;0;
1,33886e-05;0;0;0;0;
1,33978e-05;0;0;0;0;
1,34069e-05;0;0;0;0;
1,3416e-05;0;0;0;0;
1,34251e-05;0;0;0;0;
1,34342e-05;0;0;0;0;
1,34433e-05;0;0;0;0;
1,34524e-05;0;0;0;0;
1,34616e-05;0;0;0;0;
1,34707e-05;0;0;0;0;
1,34798e-05;0;0;0;0;
1,34889e-05;0;0;0;0;
1,3498e-05;0;0;0;0;
1,35071e-05;0;0;0;0;
1,35162e-05;0;0;0;0;
1,35254e-05;0;0;0;0;
1,35345e-05;0;0;0;0;
1,35436e-05;0;0;0;0;
1,35527e-05;0;0;0;0;
1,35618e-05;0;0;0;0;
1,35709e-05;0;0;0;0;
1,358e-05;0;0;0;0;
1,35892e-05;0;0;0;0;
1,35983e-05;0;0;0;0;
1,36074e-05;0;0;0;0;
1,36165e-05;0;0;0;0;
1,36256e-05;0;0;0;0;
1,36347e-05;0;0;0;0;
1,36438e-05;0;0;0;0;
1,3653e-05;0;0;0;0;
1,36621e-05;0;0;0;0;
1,36712e-05;0;0;0;0;
1,36803e-05;0;0;0;0;
1,36894e-05;0;0;0;0;
1,36985e-05;0;0;0;0;
1,37076e-05;0;0;0;0;
1,37168e-05;0;0;0;0;
1,37259e-05;0;0;0;0;
1,3735e-05;0;0;0;0;
1,37441e-05;0;0;0;0;
1,37532e-05;0;0;0;0;
1,37623e-05;0;0;0;0;
1,37714e-05;0;0;0;0;
1,37806e-05;0;0;0;0;
1,37897e-05;0;0;0;0;
1,37988e-05;0;0;0;0;
1,38079e-05;0;0;0;0;
1,3817e-05;0;0;0;0;
1,38261e-05;0;0;0;0;
1,38352e-05;0;0;0;0;
1,38444e-05;0;0;0;0;
1,38535e-05;0;0;0;0;
1,38626e-05;0;0;0;0;
1,38717e-05;0;0;0;0;
1,38808e-05;0;0;0;0;
1,38899e-05;0;0;0;0;
1,3899e-05;0;0;0;0;
1,39082e-05;0;0;0;0;
1,39173e-05;0;0;0;0;
1,39264e-05;0;0;0;0;
1,39355e-05;0;0;0;0;
1,39446e-05;0;0;0;0;
1,39537e-05;0;0;0;0;
1,39628e-05;0;0;0;0;
1,3972e-05;0;0;0;0;
1,39811e-05;0;0;0;0;
1,39902e-05;0;0;0;0;
1,39993e-05;0;0;0;0;
1,40084e-05;0;0;0;0;
1,40175e-05;0;0;0;0;
1,40266e-05;0;0;0;0;
1,40358e-05;0;0;0;0;
1,40449e-05;0;0;0;0;
1,4054e-05;0;0;0;0;
1,40631e-05;0;0;0;0;
1,40722e-05;0;0;0;0;
1,40813e-05;0;0;0;0;
1,40904e-05;0;0;0;0;
1,40995e-05;0;0;0;0;
1,41087e-05;0;0;0;0;
1,41178e-05;0;0;0;0;
1,41269e-05;0;0;0;0;
1,4136e-05;0;0;0;0;
1,41451e-05;0;0;0;0;
1,41542e-05;0;0;0;0;
1,41633e-05;0;0;0;0;
1,41725e-05;0;0;0;0;
1,41816e-05;0;0;0;0;
1,41907e-05;0;0;0;0;
1,41998e-05;0;0;0;0;
1,42089e-05;0;0;0;0;
1,4218e-05;0;0;0;0;
1,42271e-05;0;0;0;0;
1,42363e-05;0;0;0;0;
1,42454e-05;0;0;0;0;
1,42545e-05;0;0;0;0;
1,42636e-05;0;0;0;0;
1,42727e-05;0;0;0;0;
1,42818e-05;0;0;0;0;
1,42909e-05;0;0;0;0;
1,43001e-05;0;0;0;0;
1,43092e-05;0;0;0;0;
1,43183e-05;0;0;0;0;
1,43274e-05;0;0;0;0;
1,43365e-05;0;0;0;0;
1,43456e-05;0;0;0;0;
1,43547e-05;0;0;0;0;
1,43639e-05;0;0;0;0;
1,4373e-05;0;0;0;0;
1,43821e-05;0;0;0;0;
1,43912e-05;0;0;0;0;
1,44003e-05;0;0;0;0;
1,44094e-05;0;0;0;0;
1,44185e-05;0;0;0;0;
1,44277e-05;0;0;0;0;
1,44368e-05;0;0;0;0;
1,44459e-05;0;0;0;0;
1,4455e-05;0;0;0;0;
1,44641e-05;0;0;0;0;
1,44732e-05;0;0;0;0;
1,44823e-05;0;0;0;0;
1,44915e-05;0;0;0;0;
1,45006e-05;0;0;0;0;
1,45097e-05;0;0;0;0;
1,45188e-05;0;0;0;0;
1,45279e-05;0;0;0;0;
1,4537e-05;0;0;0;0;
1,45461e-05;0;0;0;0;
1,45553e-05;0;0;0;0;
1,45644e-05;0;0;0;0;
1,45735e-05;0;0;0;0;
1,45826e-05;0;0;0;0;
1,45917e-05;0;0;0;0;
1,46008e-05;0;0;0;0;
1,46099e-05;0;0;0;0;
1,46191e-05;0;0;0;0;
1,46282e-05;0;0;0;0;
1,46373e-05;0;0;0;0;
1,46464e-05;0;0;0;0;
1,46555e-05;0;0;0;0;
1,46646e-05;0;0;0;0;
1,46737e-05;0;0;0;0;
1,46829e-05;0;0;0;0;
1,4692e-05;0;0;0;0;
1,47011e-05;0;0;0;0;
1,47102e-05;0;0;0;0;
1,47193e-05;0;0;0;0;
1,47284e-05;0;0;0;0;
1,47375e-05;0;0;0;0;
1,47467e-05;0;0;0;0;
1,47558e-05;0;0;0;0;
1,47649e-05;0;0;0;0;
1,4774e-05;0;0;0;0;
1,47831e-05;0;0;0;0;
1,47922e-05;0;0;0;0;
1,48013e-05;0;0;0;0;
1,48105e-05;0;0;0;0;
1,48196e-05;0;0;0;0;
1,48287e-05;0;0;0;0;
1,48378e-05;0;0;0;0;
1,48469e-05;0;0;0;0;
1,4856e-05;0;0;0;0;
1,48651e-05;0;0;0;0;
